datetime,open,high,low,close,volume
2024-05-29 00:30:00,68389.99000000,68605.10000000,68389.70000000,68496.00000000,262.63991000
2024-05-29 01:00:00,68495.99000000,68599.80000000,68310.00000000,68461.47000000,333.90612000
2024-05-29 01:30:00,68461.47000000,68707.58000000,68416.00000000,68570.00000000,343.28108000
2024-05-29 02:00:00,68570.00000000,68923.00000000,68454.97000000,68913.90000000,482.39647000
2024-05-29 02:30:00,68913.89000000,68919.99000000,68604.00000000,68684.60000000,396.42287000
2024-05-29 03:00:00,68684.60000000,68884.82000000,68681.38000000,68763.94000000,348.97248000
2024-05-29 03:30:00,68763.94000000,68870.63000000,68741.23000000,68829.42000000,518.23959000
2024-05-29 04:00:00,68829.41000000,68935.68000000,68760.22000000,68909.00000000,460.67902000
2024-05-29 04:30:00,68909.01000000,68909.99000000,68760.00000000,68843.53000000,329.34835000
2024-05-29 05:00:00,68843.53000000,68843.53000000,68572.66000000,68710.00000000,285.32529000
2024-05-29 05:30:00,68709.99000000,68757.78000000,68584.72000000,68584.73000000,255.89557000
2024-05-29 06:00:00,68584.72000000,68667.72000000,68581.00000000,68649.49000000,286.95363000
2024-05-29 06:30:00,68649.50000000,68649.50000000,68465.60000000,68513.33000000,285.71286000
2024-05-29 07:00:00,68513.32000000,68534.35000000,68132.90000000,68150.01000000,825.54739000
2024-05-29 07:30:00,68150.00000000,68253.21000000,67936.35000000,67946.90000000,707.03639000
2024-05-29 08:00:00,67946.89000000,67999.92000000,67602.34000000,67934.01000000,1058.47079000
2024-05-29 08:30:00,67934.00000000,67958.31000000,67761.06000000,67872.41000000,435.65756000
2024-05-29 09:00:00,67872.41000000,68033.33000000,67705.00000000,67775.32000000,601.93919000
2024-05-29 09:30:00,67775.33000000,67950.00000000,67685.45000000,67905.72000000,483.04744000
2024-05-29 10:00:00,67905.72000000,68024.00000000,67802.95000000,68008.69000000,462.73735000
2024-05-29 10:30:00,68008.69000000,68015.99000000,67850.00000000,67989.89000000,198.00581000
2024-05-29 11:00:00,67989.90000000,68001.25000000,67812.00000000,67910.78000000,321.16034000
2024-05-29 11:30:00,67910.79000000,67935.00000000,67736.23000000,67763.59000000,375.65413000
2024-05-29 12:00:00,67763.59000000,68018.38000000,67752.00000000,67833.98000000,458.95458000
2024-05-29 12:30:00,67833.98000000,68023.97000000,67567.21000000,67898.15000000,869.38138000
2024-05-29 13:00:00,67898.14000000,68280.00000000,67648.48000000,67830.01000000,1186.62184000
2024-05-29 13:30:00,67830.01000000,67925.41000000,67569.55000000,67879.99000000,1148.07805000
2024-05-29 14:00:00,67879.99000000,67952.39000000,67635.00000000,67666.54000000,766.34767000
2024-05-29 14:30:00,67666.54000000,67844.58000000,67500.00000000,67635.01000000,743.78683000
2024-05-29 15:00:00,67635.01000000,67855.69000000,67355.01000000,67672.79000000,979.86146000
2024-05-29 15:30:00,67672.80000000,67680.94000000,67262.34000000,67379.13000000,941.26213000
2024-05-29 16:00:00,67379.13000000,67520.85000000,67124.65000000,67350.01000000,1043.67788000
2024-05-29 16:30:00,67350.01000000,67720.00000000,67344.01000000,67555.18000000,548.81618000
2024-05-29 17:00:00,67555.18000000,67620.00000000,67420.50000000,67619.99000000,310.12497000
2024-05-29 17:30:00,67620.00000000,67680.00000000,67329.99000000,67611.12000000,495.87614000
2024-05-29 18:00:00,67611.12000000,67623.10000000,67314.00000000,67330.67000000,329.49978000
2024-05-29 18:30:00,67330.67000000,67467.19000000,67222.22000000,67392.83000000,400.47797000
2024-05-29 19:00:00,67392.82000000,67742.00000000,67348.72000000,67710.01000000,267.54780000
2024-05-29 19:30:00,67710.00000000,67714.01000000,67216.01000000,67266.78000000,375.16484000
2024-05-29 20:00:00,67266.78000000,67348.00000000,67151.35000000,67294.00000000,306.45293000
2024-05-29 20:30:00,67294.00000000,67494.57000000,67293.99000000,67485.76000000,257.15175000
2024-05-29 21:00:00,67485.76000000,67535.61000000,67394.83000000,67444.02000000,239.88459000
2024-05-29 21:30:00,67444.02000000,67810.00000000,67325.08000000,67700.42000000,328.70731000
2024-05-29 22:00:00,67700.42000000,67826.09000000,67605.94000000,67756.51000000,262.33367000
2024-05-29 22:30:00,67756.50000000,67776.12000000,67641.00000000,67680.01000000,132.91750000
2024-05-29 23:00:00,67680.01000000,67731.59000000,67624.83000000,67720.22000000,229.78113000
2024-05-29 23:30:00,67720.21000000,67720.22000000,67576.06000000,67652.42000000,224.22567000
2024-05-30 00:00:00,67652.41000000,67843.32000000,67625.10000000,67730.49000000,304.54699000
2024-05-30 00:30:00,67730.49000000,67770.00000000,67551.46000000,67583.00000000,251.31841000
2024-05-30 01:00:00,67582.99000000,67730.17000000,67471.67000000,67647.83000000,369.28214000
2024-05-30 01:30:00,67647.83000000,67862.20000000,67635.01000000,67800.00000000,243.56479000
2024-05-30 02:00:00,67800.00000000,68099.99000000,67788.95000000,68098.52000000,538.46664000
2024-05-30 02:30:00,68098.52000000,68199.97000000,67944.40000000,67949.10000000,419.68252000
2024-05-30 03:00:00,67949.11000000,68039.99000000,67924.00000000,68010.00000000,233.61687000
2024-05-30 03:30:00,68010.00000000,68182.42000000,68002.13000000,68118.20000000,323.22191000
2024-05-30 04:00:00,68118.20000000,68236.52000000,67984.01000000,68226.67000000,310.74904000
2024-05-30 04:30:00,68226.66000000,68422.89000000,68125.32000000,68163.00000000,524.94813000
2024-05-30 05:00:00,68163.00000000,68195.00000000,67967.66000000,68093.99000000,310.20332000
2024-05-30 05:30:00,68093.99000000,68145.00000000,68063.79000000,68134.14000000,182.99535000
2024-05-30 06:00:00,68134.13000000,68180.46000000,67792.66000000,67920.83000000,757.54991000
2024-05-30 06:30:00,67920.83000000,68010.00000000,67728.20000000,67831.25000000,832.35867000
2024-05-30 07:00:00,67831.24000000,67930.59000000,67714.00000000,67779.99000000,710.99693000
2024-05-30 07:30:00,67779.99000000,68037.22000000,67508.42000000,67584.56000000,804.13303000
2024-05-30 08:00:00,67584.57000000,67643.99000000,67128.00000000,67376.01000000,1287.97865000
2024-05-30 08:30:00,67376.01000000,67769.11000000,67376.00000000,67688.96000000,644.27659000
2024-05-30 09:00:00,67688.96000000,67759.99000000,67579.04000000,67579.05000000,414.02039000
2024-05-30 09:30:00,67579.04000000,67753.71000000,67459.96000000,67745.94000000,468.41990000
2024-05-30 10:00:00,67745.94000000,67751.00000000,67541.82000000,67683.69000000,314.39417000
2024-05-30 10:30:00,67683.68000000,67991.00000000,67683.68000000,67942.08000000,647.78286000
2024-05-30 11:00:00,67942.08000000,68100.00000000,67848.72000000,68092.47000000,445.13578000
2024-05-30 11:30:00,68092.46000000,68099.00000000,67815.00000000,67817.01000000,363.84526000
2024-05-30 12:00:00,67817.01000000,68061.17000000,67755.00000000,68022.59000000,546.53308000
2024-05-30 12:30:00,68022.59000000,68305.55000000,67868.65000000,68133.34000000,1084.63129000
2024-05-30 13:00:00,68133.34000000,68366.11000000,68050.00000000,68200.01000000,562.81196000
2024-05-30 13:30:00,68200.00000000,68678.76000000,68063.99000000,68623.99000000,1286.35302000
2024-05-30 14:00:00,68623.99000000,68826.31000000,68472.35000000,68671.02000000,1274.59558000
2024-05-30 14:30:00,68671.02000000,68756.41000000,68256.29000000,68359.60000000,758.51827000
2024-05-30 15:00:00,68359.60000000,68460.84000000,68144.00000000,68424.00000000,638.09219000
2024-05-30 15:30:00,68424.01000000,68612.00000000,68367.65000000,68530.76000000,911.26349000
2024-05-30 16:00:00,68530.77000000,68600.00000000,68384.00000000,68427.18000000,411.48792000
2024-05-30 16:30:00,68427.19000000,68691.64000000,68400.00000000,68676.00000000,576.95148000
2024-05-30 17:00:00,68676.00000000,69123.45000000,68664.00000000,69014.99000000,1103.81873000
2024-05-30 17:30:00,69015.00000000,69500.00000000,69014.99000000,69315.10000000,1935.44841000
2024-05-30 18:00:00,69315.10000000,69420.00000000,69084.00000000,69285.25000000,858.94292000
2024-05-30 18:30:00,69285.26000000,69370.00000000,69109.89000000,69360.13000000,518.08604000
2024-05-30 19:00:00,69360.13000000,69366.46000000,68900.69000000,68959.26000000,630.23009000
2024-05-30 19:30:00,68959.25000000,69070.00000000,68435.00000000,68653.02000000,1002.70348000
2024-05-30 20:00:00,68653.02000000,68657.41000000,68050.01000000,68453.99000000,1114.46200000
2024-05-30 20:30:00,68453.99000000,68538.83000000,68350.28000000,68475.99000000,344.94602000
2024-05-30 21:00:00,68475.99000000,68500.00000000,68324.00000000,68375.60000000,232.13891000
2024-05-30 21:30:00,68375.61000000,68534.00000000,68359.94000000,68416.76000000,170.43480000
2024-05-30 22:00:00,68416.75000000,68438.99000000,68241.79000000,68364.01000000,250.43154000
2024-05-30 22:30:00,68364.01000000,68383.33000000,68287.13000000,68314.93000000,142.91785000
2024-05-30 23:00:00,68314.93000000,68518.86000000,68251.00000000,68449.30000000,218.47524000
2024-05-30 23:30:00,68449.31000000,68483.62000000,68334.19000000,68352.17000000,200.45584000
2024-05-31 00:00:00,68352.17000000,68444.00000000,68306.86000000,68330.01000000,218.69125000
2024-05-31 00:30:00,68330.00000000,68465.39000000,68274.00000000,68460.00000000,226.28576000
2024-05-31 01:00:00,68460.01000000,68626.20000000,68420.00000000,68516.49000000,317.53130000
2024-05-31 01:30:00,68516.49000000,68552.36000000,68314.35000000,68440.00000000,306.77842000
2024-05-31 02:00:00,68439.99000000,68729.73000000,68430.00000000,68524.09000000,600.46586000
2024-05-31 02:30:00,68524.09000000,68594.00000000,68500.00000000,68539.99000000,138.72067000
2024-05-31 03:00:00,68539.99000000,68559.23000000,68494.00000000,68504.01000000,119.35553000
2024-05-31 03:30:00,68504.00000000,68628.39000000,68487.95000000,68535.81000000,204.14409000
2024-05-31 04:00:00,68535.81000000,68654.33000000,68520.00000000,68520.00000000,229.95837000
2024-05-31 04:30:00,68520.00000000,68584.62000000,68486.00000000,68516.59000000,387.99587000
2024-05-31 05:00:00,68516.59000000,68516.59000000,68290.00000000,68379.25000000,324.02179000
2024-05-31 05:30:00,68379.24000000,68459.00000000,68294.25000000,68442.72000000,309.96627000
2024-05-31 06:00:00,68442.72000000,68456.23000000,68256.29000000,68391.64000000,271.53627000
2024-05-31 06:30:00,68391.65000000,68408.93000000,68225.52000000,68272.00000000,273.10812000
2024-05-31 07:00:00,68272.00000000,68431.88000000,68250.96000000,68364.01000000,432.74100000
2024-05-31 07:30:00,68364.01000000,68364.01000000,68075.99000000,68174.99000000,525.15386000
2024-05-31 08:00:00,68175.00000000,68310.90000000,68165.18000000,68210.82000000,300.47273000
2024-05-31 08:30:00,68210.82000000,68265.73000000,68130.77000000,68136.00000000,258.46532000
2024-05-31 09:00:00,68136.01000000,68184.40000000,67876.00000000,67926.92000000,500.12744000
2024-05-31 09:30:00,67926.93000000,68000.00000000,67878.04000000,67950.00000000,430.92515000
2024-05-31 10:00:00,67950.00000000,68274.14000000,67930.00000000,68144.99000000,516.05438000
2024-05-31 10:30:00,68145.00000000,68333.33000000,68097.82000000,68333.33000000,344.51522000
2024-05-31 11:00:00,68333.33000000,68434.90000000,68280.00000000,68293.60000000,491.97636000
2024-05-31 11:30:00,68293.60000000,68461.00000000,68293.59000000,68349.73000000,453.92579000
2024-05-31 12:00:00,68349.73000000,68605.17000000,68320.77000000,68560.01000000,543.96920000
2024-05-31 12:30:00,68560.00000000,69044.10000000,68531.02000000,68643.59000000,1950.22958000
2024-05-31 13:00:00,68643.59000000,68821.01000000,68619.00000000,68707.72000000,744.72677000
2024-05-31 13:30:00,68707.72000000,68779.67000000,68025.02000000,68078.34000000,1396.76667000
2024-05-31 14:00:00,68078.34000000,68078.34000000,67676.76000000,67759.01000000,1812.62878000
2024-05-31 14:30:00,67759.01000000,67858.08000000,67264.46000000,67501.76000000,1728.34679000
2024-05-31 15:00:00,67501.76000000,67548.38000000,67250.40000000,67457.05000000,883.44763000
2024-05-31 15:30:00,67457.05000000,67476.96000000,67200.00000000,67215.58000000,779.02564000
2024-05-31 16:00:00,67215.58000000,67352.41000000,66670.00000000,67000.01000000,2093.77494000
2024-05-31 16:30:00,67000.01000000,67221.53000000,66876.80000000,67200.01000000,788.25693000
2024-05-31 17:00:00,67200.01000000,67459.66000000,67160.30000000,67417.98000000,598.68095000
2024-05-31 17:30:00,67417.98000000,67455.93000000,67287.97000000,67342.77000000,287.26257000
2024-05-31 18:00:00,67342.77000000,67444.47000000,67288.20000000,67305.50000000,383.04002000
2024-05-31 18:30:00,67305.50000000,67427.68000000,67170.00000000,67414.88000000,569.03981000
2024-05-31 19:00:00,67414.88000000,67595.06000000,67342.24000000,67534.17000000,445.52763000
2024-05-31 19:30:00,67534.17000000,67999.00000000,67500.82000000,67681.00000000,1197.93526000
2024-05-31 20:00:00,67681.00000000,67798.00000000,67600.00000000,67675.20000000,284.77465000
2024-05-31 20:30:00,67675.20000000,67755.00000000,67626.07000000,67709.04000000,241.54401000
2024-05-31 21:00:00,67709.04000000,67710.00000000,67528.82000000,67624.00000000,231.05519000
2024-05-31 21:30:00,67624.00000000,67690.77000000,67500.00000000,67564.91000000,321.20960000
2024-05-31 22:00:00,67564.91000000,67668.00000000,67564.91000000,67642.17000000,249.29661000
2024-05-31 22:30:00,67642.17000000,67642.17000000,67509.51000000,67509.52000000,129.97490000
2024-05-31 23:00:00,67509.52000000,67564.00000000,67239.19000000,67239.20000000,552.37482000
2024-05-31 23:30:00,67239.20000000,67602.60000000,67239.19000000,67540.01000000,294.51607000
2024-06-01 00:00:00,67540.01000000,67703.89000000,67507.39000000,67559.73000000,357.11810000
2024-06-01 00:30:00,67559.73000000,67689.64000000,67552.00000000,67655.66000000,212.75264000
2024-06-01 01:00:00,67655.66000000,67710.29000000,67520.53000000,67571.30000000,270.38860000
2024-06-01 01:30:00,67571.30000000,67588.00000000,67428.44000000,67560.00000000,296.17115000
2024-06-01 02:00:00,67560.00000000,67710.00000000,67546.52000000,67661.60000000,195.68563000
2024-06-01 02:30:00,67661.60000000,67740.00000000,67661.59000000,67729.05000000,132.03395000
2024-06-01 03:00:00,67729.05000000,67739.60000000,67623.24000000,67655.16000000,174.94418000
2024-06-01 03:30:00,67655.16000000,67757.14000000,67655.15000000,67715.31000000,138.25714000
2024-06-01 04:00:00,67715.31000000,67763.81000000,67656.00000000,67679.99000000,211.98858000
2024-06-01 04:30:00,67679.99000000,67726.84000000,67675.00000000,67680.01000000,103.97539000
2024-06-01 05:00:00,67680.01000000,67685.64000000,67603.00000000,67603.01000000,117.79359000
2024-06-01 05:30:00,67603.01000000,67810.00000000,67603.00000000,67686.35000000,198.93037000
2024-06-01 06:00:00,67686.35000000,67729.87000000,67641.15000000,67662.95000000,147.85115000
2024-06-01 06:30:00,67662.95000000,67696.00000000,67607.94000000,67693.32000000,118.38772000
2024-06-01 07:00:00,67693.32000000,67706.63000000,67606.14000000,67610.90000000,106.23009000
2024-06-01 07:30:00,67610.91000000,67733.01000000,67575.23000000,67632.08000000,245.57699000
2024-06-01 08:00:00,67632.07000000,67664.12000000,67611.61000000,67628.99000000,160.22471000
2024-06-01 08:30:00,67628.99000000,67741.06000000,67628.99000000,67704.00000000,216.22309000
2024-06-01 09:00:00,67704.00000000,67760.00000000,67665.01000000,67665.02000000,209.49249000
2024-06-01 09:30:00,67665.02000000,67709.99000000,67635.00000000,67706.69000000,139.89686000
2024-06-01 10:00:00,67706.69000000,67750.00000000,67668.22000000,67668.23000000,176.22849000
2024-06-01 10:30:00,67668.23000000,67703.24000000,67627.32000000,67627.33000000,141.39819000
2024-06-01 11:00:00,67627.33000000,67679.50000000,67627.32000000,67670.66000000,126.02166000
2024-06-01 11:30:00,67670.66000000,67694.00000000,67660.56000000,67660.57000000,123.66785000
2024-06-01 12:00:00,67660.57000000,67723.07000000,67640.00000000,67721.85000000,158.07396000
2024-06-01 12:30:00,67721.85000000,67872.50000000,67695.00000000,67717.76000000,250.15444000
2024-06-01 13:00:00,67717.76000000,67837.00000000,67714.28000000,67778.23000000,213.76729000
2024-06-01 13:30:00,67778.23000000,67822.65000000,67720.00000000,67720.01000000,205.50247000
2024-06-01 14:00:00,67720.01000000,67820.00000000,67673.00000000,67800.00000000,186.19690000
2024-06-01 14:30:00,67800.00000000,67870.00000000,67761.70000000,67803.34000000,192.80830000
2024-06-01 15:00:00,67803.33000000,67824.00000000,67755.01000000,67777.22000000,201.92582000
2024-06-01 15:30:00,67777.22000000,67791.77000000,67668.01000000,67691.28000000,119.56476000
2024-06-01 16:00:00,67691.28000000,67719.99000000,67612.00000000,67707.00000000,175.52940000
2024-06-01 16:30:00,67707.00000000,67719.92000000,67642.92000000,67700.01000000,129.34370000
2024-06-01 17:00:00,67700.01000000,67700.01000000,67616.67000000,67675.95000000,145.38256000
2024-06-01 17:30:00,67675.95000000,67900.00000000,67556.72000000,67791.02000000,1031.78025000
2024-06-01 18:00:00,67791.02000000,67821.73000000,67731.13000000,67733.03000000,190.74678000
2024-06-01 18:30:00,67733.03000000,67773.03000000,67726.32000000,67750.71000000,86.36391000
2024-06-01 19:00:00,67750.70000000,67759.00000000,67685.72000000,67728.52000000,86.16395000
2024-06-01 19:30:00,67728.52000000,67782.64000000,67710.00000000,67753.76000000,88.36403000
2024-06-01 20:00:00,67753.76000000,67771.53000000,67700.00000000,67742.28000000,213.58639000
2024-06-01 20:30:00,67742.28000000,67796.54000000,67731.54000000,67796.54000000,123.59756000
2024-06-01 21:00:00,67796.54000000,67799.65000000,67713.23000000,67760.01000000,117.88717000
2024-06-01 21:30:00,67760.01000000,67820.20000000,67719.38000000,67760.01000000,172.47396000
2024-06-01 22:00:00,67760.01000000,67885.00000000,67710.00000000,67845.25000000,162.28098000
2024-06-01 22:30:00,67845.25000000,67845.25000000,67765.40000000,67765.40000000,101.16852000
2024-06-01 23:00:00,67765.41000000,67819.78000000,67751.60000000,67751.61000000,103.31460000
2024-06-01 23:30:00,67751.61000000,67768.56000000,67723.00000000,67766.85000000,60.44502000
2024-06-02 00:00:00,67766.84000000,67809.81000000,67744.00000000,67796.95000000,151.45722000
2024-06-02 00:30:00,67796.94000000,67910.55000000,67760.64000000,67889.00000000,147.31383000
2024-06-02 01:00:00,67888.99000000,67900.00000000,67764.01000000,67865.86000000,240.36589000
2024-06-02 01:30:00,67865.87000000,67870.00000000,67710.00000000,67755.00000000,167.71031000
2024-06-02 02:00:00,67755.00000000,67815.00000000,67726.81000000,67756.02000000,143.66619000
2024-06-02 02:30:00,67756.02000000,67785.00000000,67643.33000000,67733.26000000,196.60880000
2024-06-02 03:00:00,67733.25000000,67798.83000000,67726.31000000,67798.82000000,163.77825000
2024-06-02 03:30:00,67798.81000000,67807.99000000,67785.00000000,67789.47000000,76.33121000
2024-06-02 04:00:00,67789.48000000,67812.36000000,67745.18000000,67812.36000000,100.96441000
2024-06-02 04:30:00,67812.35000000,67852.63000000,67811.73000000,67852.62000000,78.32075000
2024-06-02 05:00:00,67852.62000000,67867.60000000,67789.12000000,67803.24000000,90.82591000
2024-06-02 05:30:00,67803.23000000,67803.24000000,67728.40000000,67728.40000000,117.36414000
2024-06-02 06:00:00,67728.41000000,67794.00000000,67724.60000000,67782.41000000,130.34973000
2024-06-02 06:30:00,67782.40000000,67852.33000000,67781.44000000,67841.09000000,196.22522000
2024-06-02 07:00:00,67841.09000000,67842.91000000,67720.41000000,67747.99000000,181.04775000
2024-06-02 07:30:00,67748.00000000,67761.27000000,67721.00000000,67721.00000000,161.43401000
2024-06-02 08:00:00,67721.01000000,67768.00000000,67671.81000000,67753.79000000,198.66478000
2024-06-02 08:30:00,67753.80000000,67812.57000000,67747.02000000,67750.67000000,159.12466000
2024-06-02 09:00:00,67750.68000000,67772.65000000,67585.43000000,67585.43000000,375.24314000
2024-06-02 09:30:00,67585.44000000,67617.10000000,67377.79000000,67529.99000000,630.82960000
2024-06-02 10:00:00,67530.00000000,67581.97000000,67367.20000000,67506.55000000,254.77456000
2024-06-02 10:30:00,67506.56000000,67546.20000000,67442.42000000,67529.99000000,126.41378000
2024-06-02 11:00:00,67530.00000000,67620.00000000,67492.60000000,67619.99000000,191.99969000
2024-06-02 11:30:00,67619.99000000,68320.08000000,67612.02000000,68251.52000000,1021.97231000
2024-06-02 12:00:00,68251.53000000,68305.00000000,67920.00000000,68092.00000000,638.16126000
2024-06-02 12:30:00,68092.00000000,68143.79000000,67852.24000000,67934.99000000,303.66130000
2024-06-02 13:00:00,67934.99000000,68092.00000000,67800.00000000,68070.00000000,360.55115000
2024-06-02 13:30:00,68070.00000000,68214.66000000,67950.00000000,68165.98000000,361.72531000
2024-06-02 14:00:00,68165.97000000,68364.00000000,68073.65000000,68345.67000000,1388.11853000
2024-06-02 14:30:00,68345.67000000,68460.00000000,68119.39000000,68252.50000000,697.13439000
2024-06-02 15:00:00,68252.51000000,68297.12000000,68016.19000000,68072.10000000,262.02797000
2024-06-02 15:30:00,68072.10000000,68168.00000000,68046.00000000,68142.17000000,203.78646000
2024-06-02 16:00:00,68142.18000000,68200.00000000,67980.00000000,68057.91000000,273.13399000
2024-06-02 16:30:00,68057.91000000,68120.00000000,68028.00000000,68103.63000000,167.14241000
2024-06-02 17:00:00,68103.63000000,68103.64000000,67866.66000000,67929.64000000,468.14561000
2024-06-02 17:30:00,67929.63000000,68062.13000000,67808.66000000,67879.28000000,713.81126000
2024-06-02 18:00:00,67879.27000000,67879.28000000,67456.88000000,67590.01000000,1156.66870000
2024-06-02 18:30:00,67590.00000000,67754.63000000,67517.25000000,67697.14000000,323.76456000
2024-06-02 19:00:00,67697.14000000,67745.85000000,67257.47000000,67595.24000000,1266.67742000
2024-06-02 19:30:00,67595.24000000,67798.00000000,67560.00000000,67736.95000000,298.83552000
2024-06-02 20:00:00,67736.95000000,67771.90000000,67577.65000000,67692.58000000,244.03895000
2024-06-02 20:30:00,67692.57000000,67831.21000000,67686.60000000,67831.20000000,120.99261000
2024-06-02 21:00:00,67831.21000000,67902.12000000,67779.72000000,67827.83000000,177.55602000
2024-06-02 21:30:00,67827.83000000,67871.82000000,67755.00000000,67816.14000000,85.72347000
2024-06-02 22:00:00,67816.13000000,67965.93000000,67809.96000000,67947.00000000,193.73384000
2024-06-02 22:30:00,67946.99000000,67984.01000000,67850.00000000,67927.99000000,136.85960000
2024-06-02 23:00:00,67928.00000000,67984.01000000,67863.00000000,67886.63000000,154.86000000
2024-06-02 23:30:00,67886.63000000,67886.72000000,67765.62000000,67765.63000000,126.42882000
2024-06-03 00:00:00,67765.62000000,67860.00000000,67659.60000000,67665.40000000,302.60333000
2024-06-03 00:30:00,67665.40000000,67873.87000000,67612.48000000,67823.99000000,242.81719000
2024-06-03 01:00:00,67824.00000000,68340.03000000,67823.80000000,68225.58000000,685.79957000
2024-06-03 01:30:00,68225.58000000,68553.67000000,68162.00000000,68476.01000000,691.82912000
2024-06-03 02:00:00,68476.01000000,68793.97000000,68476.00000000,68620.01000000,794.63640000
2024-06-03 02:30:00,68620.00000000,68660.00000000,68404.51000000,68416.08000000,368.79785000
2024-06-03 03:00:00,68416.09000000,68451.07000000,68201.00000000,68317.99000000,431.31989000
2024-06-03 03:30:00,68317.99000000,68518.70000000,68317.99000000,68382.81000000,291.10698000
2024-06-03 04:00:00,68382.80000000,68469.35000000,68285.29000000,68327.29000000,392.04719000
2024-06-03 04:30:00,68327.28000000,68600.00000000,68327.28000000,68510.00000000,417.53062000
2024-06-03 05:00:00,68510.00000000,68666.66000000,68441.16000000,68596.01000000,357.78586000
2024-06-03 05:30:00,68596.01000000,68780.00000000,68596.00000000,68700.00000000,445.32510000
2024-06-03 06:00:00,68699.99000000,69099.29000000,68632.01000000,69099.28000000,1132.33290000
2024-06-03 06:30:00,69099.28000000,69221.00000000,68962.10000000,69038.94000000,1359.58506000
2024-06-03 07:00:00,69038.94000000,69179.62000000,68864.11000000,68881.41000000,1060.86476000
2024-06-03 07:30:00,68881.40000000,68920.00000000,68804.00000000,68906.70000000,359.87419000
2024-06-03 08:00:00,68906.70000000,69288.00000000,68906.69000000,69264.56000000,680.16557000
2024-06-03 08:30:00,69264.56000000,69333.00000000,69137.00000000,69142.55000000,577.76896000
2024-06-03 09:00:00,69142.54000000,69187.06000000,68913.72000000,69005.00000000,354.40567000
2024-06-03 09:30:00,69004.99000000,69103.33000000,68998.41000000,69014.88000000,314.92513000
2024-06-03 10:00:00,69014.89000000,69186.79000000,69014.88000000,69175.32000000,284.80305000
2024-06-03 10:30:00,69175.33000000,69175.33000000,68876.98000000,68907.99000000,716.90121000
2024-06-03 11:00:00,68908.00000000,69248.99000000,68824.00000000,69196.15000000,522.02307000
2024-06-03 11:30:00,69196.15000000,69240.00000000,68992.95000000,69080.00000000,375.92511000
2024-06-03 12:00:00,69080.00000000,69444.00000000,69075.40000000,69400.00000000,676.23300000
2024-06-03 12:30:00,69399.99000000,69769.30000000,69290.00000000,69746.23000000,1210.67489000
2024-06-03 13:00:00,69746.23000000,69760.00000000,69521.04000000,69687.15000000,561.54257000
2024-06-03 13:30:00,69687.16000000,70288.00000000,69682.09000000,69795.34000000,2188.49473000
2024-06-03 14:00:00,69795.33000000,70079.67000000,69623.24000000,69815.88000000,1221.89777000
2024-06-03 14:30:00,69815.87000000,69831.89000000,68500.00000000,68776.01000000,2509.15908000
2024-06-03 15:00:00,68776.01000000,69349.84000000,68760.00000000,69130.00000000,1127.75154000
2024-06-03 15:30:00,69130.00000000,69631.16000000,69102.32000000,69615.28000000,735.27529000
2024-06-03 16:00:00,69615.27000000,69715.61000000,69152.63000000,69243.99000000,904.55291000
2024-06-03 16:30:00,69243.99000000,69280.00000000,68899.89000000,69080.02000000,704.07102000
2024-06-03 17:00:00,69080.02000000,69195.99000000,68800.00000000,69162.32000000,481.91289000
2024-06-03 17:30:00,69162.32000000,69389.92000000,69162.32000000,69268.97000000,304.10591000
2024-06-03 18:00:00,69268.98000000,69363.12000000,69162.98000000,69294.52000000,322.85821000
2024-06-03 18:30:00,69294.51000000,69444.49000000,69260.00000000,69288.41000000,330.26635000
2024-06-03 19:00:00,69288.41000000,69296.68000000,69059.99000000,69111.66000000,332.27479000
2024-06-03 19:30:00,69111.65000000,69233.67000000,69021.77000000,69204.00000000,336.34861000
2024-06-03 20:00:00,69204.00000000,69509.38000000,69160.01000000,69403.70000000,711.88697000
2024-06-03 20:30:00,69403.70000000,69403.70000000,69101.27000000,69101.28000000,213.04182000
2024-06-03 21:00:00,69101.28000000,69191.86000000,68899.51000000,69040.01000000,329.20518000
2024-06-03 21:30:00,69040.00000000,69179.70000000,68965.34000000,69081.17000000,232.09633000
2024-06-03 22:00:00,69081.17000000,69081.82000000,68810.00000000,68970.85000000,323.15695000
2024-06-03 22:30:00,68970.85000000,69144.33000000,68964.68000000,69042.51000000,246.36422000
2024-06-03 23:00:00,69042.51000000,69062.19000000,68860.42000000,68882.72000000,216.49698000
2024-06-03 23:30:00,68882.73000000,68918.20000000,68730.51000000,68809.90000000,252.53221000
2024-06-04 00:00:00,68809.89000000,68938.07000000,68629.90000000,68784.01000000,611.37617000
2024-06-04 00:30:00,68784.01000000,69090.90000000,68770.19000000,69001.41000000,274.09991000
2024-06-04 01:00:00,69001.40000000,69110.00000000,68900.60000000,69012.99000000,190.84646000
2024-06-04 01:30:00,69012.98000000,69215.41000000,69001.24000000,69215.40000000,304.31106000
2024-06-04 02:00:00,69215.41000000,69306.67000000,69168.39000000,69265.00000000,249.87911000
2024-06-04 02:30:00,69265.00000000,69265.01000000,69080.80000000,69139.57000000,176.81606000
2024-06-04 03:00:00,69139.58000000,69370.01000000,69114.98000000,69212.25000000,241.48963000
2024-06-04 03:30:00,69212.25000000,69249.99000000,69152.00000000,69170.22000000,147.17252000
2024-06-04 04:00:00,69170.22000000,69258.24000000,69105.92000000,69228.61000000,243.71802000
